0.052631579,9.688286781
0.105263158,9.688286781
0.157894737,9.684453011
0.210526316,9.657617569
0.263157895,9.631549835
0.315789474,9.614682198
0.368421053,9.613148689
0.421052632,9.610081673
0.473684211,9.592447281
0.526315789,9.584779739
0.578947368,9.55947876
0.631578947,9.552577972
0.684210526,9.539544106
0.736842105,9.528042793
0.789473684,9.516542435
0.842105263,9.488174438
0.894736842,9.466706276
0.947368421,9.461338997
1,9.438337326
1.052631579,9.425303459
1.105263158,9.41993618
1.157894737,9.409202576
1.210526316,9.393101692
1.263157895,9.382367134
1.315789474,9.363199234
1.368421053,9.346331596
1.421052632,9.334831238
1.473684211,9.318730354
1.526315789,9.299562454
1.578947368,9.288061142
1.631578947,9.271960258
1.684210526,9.256626129
1.736842105,9.243592262
1.789473684,9.22595787
1.842105263,9.218290329
1.894736842,9.199889183
1.947368421,9.190689087
2,9.16845417
2.052631579,9.148519516
2.105263158,9.138551712
2.157894737,9.126284599
2.210526316,9.112483978
2.263157895,9.096383095
2.315789474,9.075681686
2.368421053,9.056513786
2.421052632,9.046546936
2.473684211,9.033512115
2.526315789,9.024312019
2.578947368,9.011278152
2.631578947,8.992877007
2.684210526,8.974475861
2.736842105,8.959907532
2.789473684,8.946106911
2.842105263,8.93230629
2.894736842,8.92310524
2.947368421,8.907004356
3,8.885536194
3.052631579,8.864835739
3.105263158,8.854101181
3.157894737,8.833399773
3.210526316,8.824966431
3.263157895,8.807332039
3.315789474,8.78663063
3.368421053,8.780496597
3.421052632,8.760561943
3.473684211,8.737560272
3.526315789,8.729893684
3.578947368,8.699225426
3.631578947,8.686957359
3.684210526,8.679290771
3.736842105,8.663955688
3.789473684,8.645555496
3.842105263,8.63328743
3.894736842,8.613352776
3.947368421,8.588051796
4,8.573484421
4.052631579,8.554315567
4.105263158,8.534381866
4.157894737,8.516746521
4.210526316,8.494512558
4.263157895,8.468443871
4.315789474,8.457710266
4.368421053,8.436242104
4.421052632,8.416307449
4.473684211,8.396372795
4.526315789,8.381038666
4.578947368,8.358803749
4.631578947,8.335802078
4.684210526,8.299766541
4.736842105,8.278299332
4.789473684,8.254530907
4.842105263,8.234596252
4.894736842,8.211594582
4.947368421,8.190126419
5,8.164058685
5.052631579,8.138756752
5.105263158,8.105021477
5.157894737,8.065918922
5.210526316,8.045984268
5.263157895,8.01914978
5.315789474,7.969313145
5.368421053,7.947844982
5.421052632,7.905675888
5.473684211,7.877307415
5.526315789,7.845105171
5.578947368,7.79296875
5.631578947,7.755399704
5.684210526,7.707097054
5.736842105,7.660326958
5.789473684,7.609724045
5.842105263,7.561420918
5.894736842,7.527685642
5.947368421,7.460981369
6,7.409611702
6.052631579,7.350574493
6.105263158,7.286170483
6.157894737,7.212565899
6.210526316,7.133594513
6.263157895,7.067656994
6.315789474,7.004019737
6.368421053,6.935015678
6.421052632,6.830742359
6.473684211,6.752537727
6.526315789,6.692733765
6.578947368,6.574659824
6.631578947,6.542457581
6.684210526,6.47498703
6.736842105,6.428984165
6.789473684,6.4021492
6.842105263,6.350779533
6.894736842,6.272574425
6.947368421,6.243439198
7,6.151433468
7.052631579,6.060961246
7.105263158,5.944420815
7.157894737,5.706739426
7.210526316,5.622400761
7.263157895,5.489758968
7.315789474,5.321848869
7.368421053,4.947691917
7.421052632,4.509898186
7.473684211,4.074404716
7.526315789,3.710215569
7.578947368,3.392029047
7.631578947,3.213384628
7.684210526,3.039340496
7.736842105,2.981070042
7.789473684,2.90593195
7.842105263,2.850728512
7.894736842,2.803192616
7.947368421,2.74108839
8,2.705052853
8.052631579,2.666717052
8.105263158,2.625314713
8.157894737,2.595412731
8.210526316,2.567044735
8.263157895,2.542509556
8.315789474,2.515674591
8.368421053,2.494973183
8.421052632,2.47043848
8.473684211,2.44437027
8.526315789,2.421368599
8.578947368,2.396833897
8.631578947,2.38149929
8.684210526,2.365398884
8.736842105,2.340096951
8.789473684,2.327063084
8.842105263,2.31402874
8.894736842,2.297927856
8.947368421,2.274926186
9,2.264959335
9.052631579,2.249624729
9.105263158,2.230456829
9.157894737,2.220489502
9.210526316,2.204388618
9.263157895,2.194421291
9.315789474,2.173719883
9.368421053,2.167586327
9.421052632,2.151485443
9.473684211,2.140751362
9.526315789,2.126950264
9.578947368,2.116983414
